"96ef9dccae85cb57","""Blocked. Let me know if you find any more!  (send a signal | watch the sky) """,0,0,0,0,0,0
"a656cb3d5c444812","",0,0,0,0,0,0
"b66fb7d9a7a02eee","""Nancy ReaganThanks for asking.  I removed the mention of """"the late"""" as everyone dies sometime, and not every mention of those who have died has """"the late"""" preceding.  I like to assume that the readers here are intelligent, and that they (for the most part) know that he has died, and if they don't, you can click the link and find out more about him.  I made a long argument in the talk page for PETA about why it should be discouraged (in most cases) to include that phrase.  Would the World Book encyclopedia refer to the dead as """"the late""""?  I doubt it, and we're here to improve on the print encyclopedias.  """,0,0,0,0,0,0
"5832677e427f9e46","Erm, why is the abundantly published and very clear primary source not good enough? Is it a new wiki policy to favour reportage of sloppy secondary sources over primary sources? Please clarify.81.103.121.144",0,0,0,0,0,0
"18a52232f822dbac","""Can you please try to see the glass being half full instead of half empty.  I'm certainly not trying to do anything that you or others would see as """"problematic"""".  Five weeks ago I was getting involved in wikipedia and I was feeling enthusiastic, so I posted something to some user groups (reaching 10,000+ members), encouraging them to contribute to wikipedia.  I thought, at the time, that long-time wikipedia people would be more welcoming of new people, and that wikipedians would be happy that I encouraged others to participate.  I was not trying to target and encourage employees of a commercial product to contribute.  The groups I posted to were user groups, not employee groups.  But yes, I guess that some employees belong to these groups as well.  And my comment about Hill using the talk page was simply to comment that my personal POV is that he found a good way for someone with COI to contribute. I feel that the negative and accusing tone of your last sentence is unwarranted. It is un-welcoming comments like that that drive away new wikipedia contributors.  I see my wikipedia contributions as a way of giving unselfishly to the world, trying to spread knowledge and improve understanding.  I think that even if I only have time to make a small number of contributions, I feel I am helping, and that this should be the spirit of wikipedia.  So seeing your criticism that I am not making enough edits to non-commercial products is just frustrating and disheartening to me.I hate feeling that I have to defend my reputation here, and I don't agree with you that editing non-commercial pages should improve anyone's appearance of trustworthiness.  However, your claim that I am only editing the wikipedia entries of """"these commercial products"""" is also just incorrect.  I don't know if there is a way to view the wikipedia contributions of others, but if there is, you would see that I've been making edits to many non-commercial pages, including CRISP-DM, Data mining, the journal Data Mining and Knowledge Discovery, Predictive analytics, Statistics, Customer retention, Predictive Model Markup Language, Anomaly detection, SEMMA, Machine learning, Jacques Cousteau, SIGKDD, Decision tree learning.  Sometimes I'm making simple formatting edits, and sometimes I'm spending hours trying to track down the right references to put on the CRISP-DM page.  Yes, my edits are mostly in the general area of data mining, because that is where I have the greatest interest and knowledge.  Similarly, when I guest lecture at local universities, I lecture to these types of classes, not due to any collusion, but because that's what I know.Thanks for listening to my mini-rant.  I know I'm taking this more personally than you probably meant it.  But it bothers me when someone questions that I am not working hard enough or they question my ethics, and that's what your comments feel like.  All I'm asking is that long-established wikipedia people be more welcoming and encouraging, and give new people the benefit of the doubt that they are acting in good faith trying to make meaningful contributions (however small).  New people grow and adjust - but it takes a while to learn the conventions of the wikipedia community.  Please be patient and encouraging to new people.I'm going to leave this discussion now.  If needed, I will return to it after the holiday season.  But I hope there is no need to.    """,0,0,0,0,0,0
"b8c299faaea7935e","RTBFRight To Be Forgotten Should be mentioned herein.I can't add RTBF because of litigation.",0,0,0,0,0,0
"4402864f38528453","I removed my article 'Patentophobia' It does not contain scientific information.",0,0,0,0,0,0
"cf7ab8e72c1070f1","Firstly, Montanabw, there is no such thing as Equus caballus. That is a domesticated animal. The proper name is Equus ferus caballus - unless domesticated Horses somehow come from Zebras or Asses... Also, there is no consensus that Equus ferus ever set foot on the North American continent, though I personally believe Equus lambei may be a subspecy of Equus ferus. Thirdly, and most importantly, and I hope EVERYONE is listening here when I say this, Equus ferus caballus, the domesticated Horse IS NO MORE native to the North American west than Chihuahuas are to the Canadian tundra. Domestic forms are native NOWHERE. Period. The domestic Horse is RADICALLY different from it's wild ancestor. And Dysmorodrepanis, the reason all the Equine articles are so Horse-centric is because a very large number of vociferous (and outright foolish) people are unhealthily obsessed with horses. Unfortunately, many of these people also think themselves expert enough to declare a domestic animal native to a continent it never inhabited simply because they like to watch them run. Seriously, that's all it is. They like looking at them. It's certainly not an environmental issue. Horses are wildly destructive to their surroundings. They eat more than cattle! And an obscene amount more than the native Pronghorn (which, by the way doesn't trample its food to death like the Mustangs do with they're enormous, heavy-stepping hooves). The only argument the Mustang and Burro worshippers have to use (and they milk it good, let me tell ya) is the similarity of Equus lambei to Equus ferus. But, Equus lambei has not been proven to be synonymous with Equus ferus (though it is a possibility), and even if it were it would be more closely related, by far, to Przewalski's Horse than to Mustangs! E. lambei was tiny! It was like four feet tall at the shoulders! And all the other North American Equids are pretty well-known to not be synonyms with Equus ferus (including E. caballus). Not by a long shot. This is why the Horse Evolution page (and every other page dealing with equines) has been changed back and forth so many times. The people who know what the heck they're talking about try to add useful information and correct blatant lies or grievous mistakes and the people who like pretty ponies go back and try to convince the world that Spanish horses have roamed every continent including Antarctica, Mars and the Sun since before Dinosaurs walked on two feet. I made the ridiculous mistake of trying to add factual information to the Mustang article and, if I remember correctly, it was changed WITHIN THE HOUR. The person doing the changing even removed the scientific names I inserted! The Mustang article has absolutely no indication of what specy the Mustang belongs to now! I swear this endless struggle between the My Little Ponyites and REAL BIOLOGISTS is like the Evolution vs. creationism argument, only dumber. Like I said, these people aren't calling for us to turn our rotweillers loose into the nearest forest, but why not? I mean, it's the same specy as the Gray Wolf. Domestication doesn't matter, if you listen to these people. If that's the case then why aren't we restocking mature Oak forests with farm raised white turkeys? I mean, it's the same specy, after all. Oh. And this is my favourite. Where Wild Asses are actually native they're critically endangered. But I have not read ONE WORD from the Cult of the Mustang and Burro about saving them from ACTUAL extinction, but get this, they want to have the Mustangs and Burros in America declared endangered species. How's that for mentally inept and savagely hypocritical?",0,0,0,0,0,0
"4ef07e49239fee7f","@User:KrakatoaKatie. You better unblock me because there is now lots of vandalism attacks happening, and you do nothing ! How you can block me? the google translate is not good ! Let me translate it to you. UNBLOCK ME",1,0,0,0,0,0
"2a7e61223932ac42","I've contested the speedy deletion, and I've renamed the page to Pope John Paul II Elementary School.",0,0,0,0,0,0
"5aab3871df45711c","photo that is a really unflattering photo; maybe it should be changed?",0,0,0,0,0,0
"ce4e25d98d40de3e","""==A minor technical issue==The reference to Lysander Spooner's book """"Poverty: Its Illegal Causes And Legal Cure"""" (currently reference #64) is producing a broken link.  I don't understand why.  Perhaps someone who knows how to do so can fix it and remove this segment from the talk page.  I have put this at the top in anticipation of quick resolution.  Archived discussion""",0,0,0,0,0,0
"5efc2eff052186e7","It appears to me that the accelerating particle is changing its acceleration. This is undesirable without a caption comment to that effect.",0,0,0,0,0,0
"422582fe6406f695","Reliable Third Part sources depend on the context. In the section regarding what The Zeitgeist Movement is and does, only its own internal sources are valid. This is not an issue of opinion but an issue of fact.",0,0,0,0,0,0
"096ef00881a6fcc4","Whoa...this article is wearing thin This needs to be reworded so that it sounds more concrete and it needs to be more organized instead of spitting random facts at my face. Can someone do that?",0,0,0,0,0,0
"3a625a0b383c6020","Since I know that other people will read this, I'll explain for their benefit (you should areadly know the following, Dougweller). Mzilikazi's first Aesop edit war laster 1.5 years and he was allied with you, Johnbod and Haploidavey. Those seeking to protect the article from his hijacking were me, Nikopolis, 99.160.252.242, 68.45.189.203, 192.91.253.52, 68.107.220.28 and several other editors. Mzilikazi and his sock puppet Afkun, obviously unhappy with losing the edit war 8 months earlier, started a new one in February 2013. A few days ago, I undid the hijacked version of the article and Mzilikazi was obviously worried because I was instrumental in stopping the four of you in the first edit war. Therefore Mzilikazi reassembled the team by canvassing Johnbod and Haploidavey. You didn't need to be canvassed because you had already joined in. If he had indeed been merely telling all of the interested parties, he would have to fetch Nikopolis and the others as well. Instead, he only gathered his supporters, since his intention was canvassing, just as he did here in the first edit war. (  )",0,0,0,0,0,0
"911c2b513a7f974e","This is absolutely ridiculous. I mean people actually wasting their time to discuss such a nonsensical thing is just beyond me. I know its a free country and all that and people have the right to choose how they want to spend their time, but this is taking it too far.",0,0,0,0,0,0
"e9012b7d8c43b511","Facts have contradicted me and Brock is quoted in the NYT regarding a 4 million dollar war chest. Go ahead and make your preferred edits.",0,0,0,0,0,0
"99c1f6a2464e0e81","""That's good, but the articles for """"the sopranos"""" and """"friends"""" say that as well, but they also say something like """"this is one of the greatest shows of all time"""". so i just added it for """"simpsons"""" as well.   oh_babe""",0,0,0,0,0,0
"d8aa3125672a9e1b","Is there consensus at Battle of Kerbala to include a timeline? There seems to be active discussion on the talk page about what should and shouldn't be included on wikipedia around this subject and I'd be reluctant to undelete this if insertion actually frustrates efforts to improve the article. Please raise a discussion on talk and I will undelete for merger if the consensus agrees with you. Thanks.  Humbug!",0,0,0,0,0,0
"6436c66cc30bda05","Listen buddy, even if its not europe, then aryans come from Afghanistan and central asia, thats where the consensus is going!!!",0,0,0,0,0,0
"3e25315280fd5e3a","Hey, thanks for the greeting!",0,0,0,0,0,0
"e77990cec3c9a2ff","""Isn't House of Barcelona?My understanding that the """"House of Aragon"""" of the Kingdom of Aragon went extinct after Petronila and was replaced with the """"House of Barcelona"""" of the newly formed (although anachronistically names) CROWN of Aragon.Is this correct?  """,0,0,0,0,0,0
"2ef0dc19468f5cdc","Michelle Obama is First Lady of the United StatesMichelle Obama was made First Lady on the 4th November. I'm not stupid as I know this is election day. What I am confused about is, when is the inauguration of Barack Obama? Is Michelle made First Lady on election day? Forgive my lack of knowledge in American politics. -Zorbol (Saturday, 3rd January 2009 - 20:30 to be precise)",0,0,0,0,0,0
"89990c652295f3e9","Official Covers needed Hello. I noticed that you love to upload single covers, fake or real. Since you like doing that, Ccn you please upload some official covers for me or show me how to upload them? I really appreciated if you did.",0,0,0,0,0,0
"9c21a556152afb79","Stroking a catWhy do humans enjoy stroking cats more so than any other animal?",0,0,0,0,0,0
"61610e64241fb902","Oh excuse me, you can not be bothered to read spanish, well screw you.  Racism is NOT ok, unless you decide it is I suppose.  Wisconsin or not.",1,0,0,0,0,0
"6cd498fbcce3bf6c","Then you should also tell the same thing to   )",0,0,0,0,0,0
"d41b121ebfa98479","Don't Start This Again You said my edit was unexplained and it was explained. Clearly. Extremely clearly, in fact. Right there for you to see (in fact you would have had to have seen it prior to reverting my edit so you knew it was explained when you said it wasn't). Also, my explanation is valid: The actress talking about how she got to be on some other show/film has no relevance to Theresa Donovan character page. I moved it to the Jenn Lilley actress page (which I also explained).",0,0,0,0,0,0
"c2c3e01c11aa9524","If you're interested in the Administration position with respect to this, here's the excerpt from the DOJ white paperEven if there were ambiguity about whether FISA, read together with the AUMF, permits the President to authorize the NSA activities, the canon of constitutional avoidance requires reading these statutes in harmony to overcome any restrictions in FISA and Title III, at least as they might otherwise apply to the congressionally authorized armed conflict with al Qaeda. Indeed, were FISA and Title III interpreted to impede the President’s ability to use the traditional tool of electronic surveillance to detect and prevent future attacks by a declared enemy that has already struck at the homeland and is engaged in ongoing operations against the United States, the constitutionality of FISA, as applied to that situation, would be called into very serious doubt. In fact, if this difficult constitutional question had to be addressed, FISA would be unconstitutional as applied to this narrow context. Importantly, the FISA Court of Review itself recognized just three years ago that the President retains constitutional authority to conduct foreign surveillance apart from the FISA framework, and the President is certainly entitled, at a minimum, to rely on that judicial interpretation of the Constitution and FISA.",0,0,0,0,0,0
"c9bc0fb667de29e6",""" OTHERSIDE!!! who said it is called """"When the Sun Goes Down"""" it is called !OTHERSIDE!""",0,0,0,0,0,0
"37cf6936d540b41e","Why do you hate SRK? Tell me that first Sir. Fine I got minor thingy. Regarding those links, DID YOU EVEN BOTHER TO CHECK IF THEY WORK OR NOT or you have this bad abit of spewing venom on me and going to the pages that I visit and finding faults with everything I do. Just tell me you a SRK hater only or a Sallu fan also??",0,0,0,0,0,0
"24f29b3192cebd1b","Hello Hello, Im Starshema Murray. Im in class ENG 103. I am new to using Wikipedia and I am so happy and excited to learn how to use Wikipedia.",0,0,0,0,0,0
"f4cab968483c08d7","Vandalism to Lomilomi Do not vandalize Wikipedia. Thank you.",0,0,0,0,0,0
"8b7c87e33fb8f7ad","You might wish to avoid being another German supremacist regarding the HRE.  Your last two edits are well in step with the narrow propaganda that the HRE is German and nothing else.  Your current suggestion is more Germanist dictatorship on the issue.",0,0,0,0,0,0
